"","seed","auth_type","model_type","(Intercept)","fieldNeuro","fieldNeurology","gendermale","affil_lmicTrue","document_typeReview"
"213",36,"fa","papers",2.29816033409161,-0.1948211821936,0.0186596687485497,0.241236844103498,0.0735172724823966,0.157214863891891
"214",36,"la","rate",-2.92926037532169,0.180161287005436,-0.05863245053719,-0.0423082760511712,-0.242930207828856,-0.146683352680246
"215",36,"la","count",0.741438263946384,0.178538596579675,-0.0203004450400396,-0.0261781349167436,-0.238541965660833,-0.130309285624847
"216",36,"la","papers",3.72177516277456,-0.11891795992816,0.0710798000373725,0.249122923544288,0.011829467669631,-0.00376492732163605
"217",37,"fa","rate",-3.62168363375025,0.0946248732991198,-0.150866393962874,-0.0233328923636056,-0.129658507243966,-0.0488760603738206
"218",37,"fa","count",0.0561728796265151,0.140966552783135,-0.105374275462791,-0.00783158356104997,-0.117338694741847,-0.0439892405765186
"219",37,"fa","papers",2.29588261360081,-0.195465865855196,0.0224345255932528,0.245417898817838,0.0723481132033623,0.151133415805787
"220",37,"la","rate",-2.92089049328265,0.190885897653975,-0.0539499059278833,-0.051512253868409,-0.252181529072899,-0.149112096069159
"221",37,"la","count",0.751663429077587,0.185665310160861,-0.0209996868771247,-0.0357926157582862,-0.235510018461026,-0.143822132074829
"222",37,"la","papers",3.71793592737524,-0.118508734606383,0.0697308255172789,0.253328446632065,0.00955109402606057,-0.00387012214627315
"223",38,"fa","rate",-3.61947320379465,0.101532401874,-0.157606535702277,-0.0273174642101419,-0.137724973751607,-0.0700706070859884
"224",38,"fa","count",0.0622125430701019,0.141911181650303,-0.116834349871821,-0.0139156839247767,-0.122109374404585,-0.0546262156799271
"225",38,"fa","papers",2.29568400584566,-0.188465701810712,0.0223518746715116,0.241107793348533,0.0676452637413975,0.152031513757659
"226",38,"la","rate",-2.93016079457448,0.189320397472477,-0.0620048461582054,-0.0409354170574606,-0.224737279774177,-0.153219728476619
"227",38,"la","count",0.742779514593261,0.18802342350467,-0.0208144681211748,-0.0290326973561477,-0.222270847783613,-0.136633199138779
"228",38,"la","papers",3.71985192125566,-0.111146263972933,0.0674731299333894,0.247733858003327,0.0145650787448249,-0.00475074585381419
"229",39,"fa","rate",-3.62781579453786,0.101725478257992,-0.149052969165376,-0.0167874983319123,-0.135746094554145,-0.0630449666818458
"230",39,"fa","count",0.0492892501708584,0.147297705751841,-0.106622465015981,-0.00291711417479619,-0.131409711987103,-0.0469113657980538
"231",39,"fa","papers",2.30083836988233,-0.193132557535652,0.0184121456004009,0.242534031243923,0.0633922228104517,0.151359358999967
"232",39,"la","rate",-2.92528302614225,0.183799535870618,-0.0564062971794872,-0.039480505899551,-0.265536422501078,-0.165397110145551
"233",39,"la","count",0.743481434249049,0.187722861502363,-0.0156373823569768,-0.0292606406416218,-0.25766006669884,-0.14279435614825
"234",39,"la","papers",3.72043218608476,-0.116873552732156,0.0687722508763397,0.249862206330311,0.00484375547151148,-0.00796303668552656
"235",40,"fa","rate",-3.6225918159973,0.0934475700475444,-0.153181256118641,-0.0238513065955873,-0.127718301890677,-0.0543236065073698
"236",40,"fa","count",0.055112208569832,0.136745916996012,-0.106146318481603,-0.00966568852799358,-0.118360294729659,-0.0451912418121411
"237",40,"fa","papers",2.29536515377209,-0.189938802861891,0.0280298453975594,0.24361954619554,0.0587351731251091,0.150700501159813
"238",40,"la","rate",-2.92186993148664,0.186398062173033,-0.0526153737911033,-0.0524871436854481,-0.239521296891392,-0.167623916605317
"239",40,"la","count",0.744652326421849,0.188615044182797,-0.0201700146251109,-0.0356502700888751,-0.229843023032096,-0.147630365439621
"240",40,"la","papers",3.71633649938656,-0.117185517688626,0.0710736486602849,0.247305960412872,0.00671880469090958,0.0042587380548809
"241",41,"fa","rate",-3.62314423464541,0.0922716872918097,-0.154630600668067,-0.023615859095252,-0.133596496142876,-0.06689099972675
"242",41,"fa","count",0.0582709062455318,0.135644345258035,-0.111004816536774,-0.0135556436605432,-0.118347962224503,-0.0540365627151924
"243",41,"fa","papers",2.29112602024535,-0.187364480141966,0.0267598222365669,0.244906653152479,0.0595851915387989,0.161360810625032
"244",41,"la","rate",-2.9376126891971,0.201684464889007,-0.0520013383890053,-0.0423844186337061,-0.230242108611041,-0.151337997083169
"245",41,"la","count",0.735622564420096,0.20063829159249,-0.0107153054644468,-0.0304109452357671,-0.221918154880967,-0.141522122164523
"246",41,"la","papers",3.72396690371057,-0.12044214781381,0.0693406170342133,0.247288055731898,0.00648840924525949,-0.013292316366368
"247",42,"fa","rate",-3.62954339313239,0.0994826895042691,-0.153674242061812,-0.0179269210937907,-0.12544882964355,-0.0680057987540009
"248",42,"fa","count",0.0512508986378785,0.143482533992056,-0.108122205977063,-0.00744145398084643,-0.110775927984868,-0.0512923108374093
"249",42,"fa","papers",2.29556846336628,-0.193582929476897,0.0220090886248413,0.243277916068986,0.0678530035113211,0.152257785111213
"250",42,"la","rate",-2.92992125679383,0.181980793720863,-0.0610238395800953,-0.0327172691356014,-0.257888525311425,-0.159514131244657
"251",42,"la","count",0.735932950775184,0.188450235708351,-0.0163224198801666,-0.0216383537614615,-0.255092897530641,-0.141558799897823
"252",42,"la","papers",3.71762953090104,-0.114260683336957,0.0690424888590993,0.251470724032691,0.0037027369511917,-0.00913488169476183
"253",43,"fa","rate",-3.62464366671409,0.100551299855422,-0.145680691627075,-0.0261985035319174,-0.133146039485631,-0.0712400971228222
"254",43,"fa","count",0.0560319973875979,0.141440543889256,-0.103120280413826,-0.0143766990054361,-0.119202675729068,-0.056648518240107
"255",43,"fa","papers",2.29821426843548,-0.193577733373477,0.0268281494110688,0.244261326433434,0.0611685915862226,0.139578060396512
"256",43,"la","rate",-2.93073719808799,0.192098738592512,-0.0599986072558041,-0.0320688089254037,-0.251478819097515,-0.169272221926444
"257",43,"la","count",0.742223237695252,0.196308903925767,-0.0262543825313588,-0.0200444380310897,-0.248634072791827,-0.154985797466134
"258",43,"la","papers",3.7197118288674,-0.115430111493766,0.0681439125516715,0.248583727339134,0.00617929390876473,-0.00313850506008379
"259",44,"fa","rate",-3.6268208605771,0.0981658366873395,-0.156799536787322,-0.0185377956192621,-0.122154244383484,-0.056283859041638
"260",44,"fa","count",0.0593183411937837,0.134425307277295,-0.117369861558385,-0.011001301237307,-0.114415006287561,-0.0454474573169689
"261",44,"fa","papers",2.29508879245276,-0.195728717155026,0.02708542652774,0.246249533508236,0.0710968726388652,0.154709943077183
"262",44,"la","rate",-2.92407469575543,0.186026589454597,-0.0498282468740024,-0.0517514534601922,-0.264442888369118,-0.154633716879771
"263",44,"la","count",0.74735707172117,0.190840626888442,-0.0152278891107202,-0.0377117939056794,-0.258553281974704,-0.145377268727173
"264",44,"la","papers",3.7178214466166,-0.112380281598103,0.0727140211357599,0.251038593855419,0.00862079265116131,-0.00783081439191489
"265",45,"fa","rate",-3.63634379468276,0.115547854941689,-0.1413978555351,-0.0253401639040799,-0.146099721145904,-0.0620304587768391
"266",45,"fa","count",0.048937681411154,0.15153883194732,-0.0994752851676724,-0.0126701227591566,-0.134728119258104,-0.0489068594637027
"267",45,"fa","papers",2.29651058586565,-0.190848651172528,0.0207042521387838,0.243866781986919,0.0622825261986203,0.153203630361412
"268",45,"la","rate",-2.92622338403256,0.179160673988104,-0.0634946388073297,-0.0464012657671405,-0.27193683702282,-0.150702099119961
"269",45,"la","count",0.750320757085027,0.178160446463596,-0.0283745961476949,-0.0360159647642093,-0.267131801919885,-0.144552990170246
"270",45,"la","papers",3.7179518455027,-0.114828611474931,0.076262438906125,0.249630277917646,-0.00111299224514116,-0.00954940586599358
"271",46,"fa","rate",-3.62436005479235,0.100554835476794,-0.152190612842967,-0.0237046545523775,-0.125333848362549,-0.0710445159664419
"272",46,"fa","count",0.0600812147943203,0.134774479785676,-0.10939998745787,-0.0110224149151441,-0.113777640530358,-0.0599094436109322
"273",46,"fa","papers",2.29331668116126,-0.187630417912605,0.0276430786495647,0.244517923194302,0.062431724400817,0.152935100074406
"274",46,"la","rate",-2.9298332513364,0.194626430195922,-0.0532567844025299,-0.0476411265918114,-0.236440268896644,-0.15715626557858
"275",46,"la","count",0.740353874473821,0.202109261973794,-0.0120936040277447,-0.0335997967605049,-0.231091688827304,-0.150665652185486
"276",46,"la","papers",3.71976057582757,-0.120578614615725,0.0690612974540457,0.253575865665929,-0.00676665603476034,-0.00621698356915116
"277",47,"fa","rate",-3.62766774994738,0.101154094318801,-0.152752484934487,-0.0238833681412952,-0.124797125886198,-0.0817302475467942
"278",47,"fa","count",0.0511543486659344,0.141201866474561,-0.108920825115276,-0.0074919956969575,-0.117244071222323,-0.0596559939221613
"279",47,"fa","papers",2.2979614754681,-0.192436719742665,0.0261017661559863,0.243587516658879,0.0697743274217648,0.149103852373846
"280",47,"la","rate",-2.92402310419797,0.183369962807912,-0.0590740325051065,-0.048830381734329,-0.23933465635696,-0.159372945632865
"281",47,"la","count",0.747116849317901,0.190846796215962,-0.0190599290637761,-0.0367245185182649,-0.232075636289239,-0.144514823291076
"282",47,"la","papers",3.7186077429151,-0.114115411170029,0.0658118514957871,0.250116454002633,0.0136091494844045,-0.00329294635688025
"283",48,"fa","rate",-3.62286916257723,0.0980382456589863,-0.15316753972968,-0.0225497997152726,-0.135855830184509,-0.0660278692619028
"284",48,"fa","count",0.0585594275858638,0.138083955301101,-0.107443057110932,-0.00918129699526199,-0.1276903966949,-0.0529827828574272
"285",48,"fa","papers",2.2970867220128,-0.195647946113009,0.023199040461016,0.248185729365796,0.0606548259028627,0.154463253017047
"286",48,"la","rate",-2.9254408381467,0.187666996436837,-0.0546740749113632,-0.0492656101502058,-0.24525823881102,-0.175684666233644
"287",48,"la","count",0.746759067916558,0.18628004153336,-0.0180844716402552,-0.0343928797390145,-0.236191315402845,-0.163319984287839
"288",48,"la","papers",3.72268479785672,-0.120644313705588,0.0748940624006999,0.248428771120377,0.0106466705595288,-0.0106363195528023
"289",49,"fa","rate",-3.62598241656719,0.0999005189130941,-0.152004751017891,-0.0207981390299112,-0.131334980558424,-0.0870964320112995
"290",49,"fa","count",0.0552485287044287,0.135827844418545,-0.112725152286241,-0.00654939967039326,-0.120989823452197,-0.0664644467056708
"291",49,"fa","papers",2.29967869260019,-0.194682343304213,0.0221642019576152,0.241812287927729,0.0621774858332648,0.148601930533226
"292",49,"la","rate",-2.91020395728555,0.181237290464902,-0.0606240570821644,-0.0542206490300182,-0.260518250134637,-0.165778641816889
"293",49,"la","count",0.760093293252782,0.179949926136519,-0.0214902160001984,-0.0390412881141189,-0.252102699735513,-0.140935004653766
"294",49,"la","papers",3.71858193696495,-0.111993076836887,0.0733100781352842,0.249621571704256,0.00531504089246735,-0.00337531981851631
"295",50,"fa","rate",-3.62878720281064,0.104300188086225,-0.149031183810162,-0.0195062287677403,-0.142045809455295,-0.0814158738259925
"296",50,"fa","count",0.0553674222882181,0.146281746433578,-0.100952588240246,-0.0115335239872846,-0.123410525736155,-0.0730642338150917
"297",50,"fa","papers",2.3006748577131,-0.192403287714219,0.0241679236478896,0.240909763832966,0.0533610855879159,0.152212917001513
"298",50,"la","rate",-2.92841888802297,0.192333037429126,-0.0551106726500665,-0.0390489455828499,-0.249654907560094,-0.166527230343482
"299",50,"la","count",0.748186239238075,0.197158176460404,-0.0172543261781325,-0.0317193971985106,-0.249570290663097,-0.159772647994037
"300",50,"la","papers",3.71974667775285,-0.111935961999428,0.0711796414380547,0.250702507135863,0.00607415441246349,-0.0149192780494745
"301",51,"fa","rate",-3.630987541914,0.100155570998241,-0.147172987674269,-0.0189879539380623,-0.142321863912335,-0.0649365851711915
"302",51,"fa","count",0.0521012182521043,0.14265345613015,-0.104871339596774,-0.00762461667790299,-0.12340276044197,-0.0560296882218749
"303",51,"fa","papers",2.29183339008821,-0.19214099166517,0.0261869608981864,0.244746271443667,0.0631355936224287,0.164854314394778
"304",51,"la","rate",-2.93745250835944,0.196990892139764,-0.0560802252906646,-0.0416118928222724,-0.249982515859604,-0.138643806366204
"305",51,"la","count",0.736324655641616,0.197181286459149,-0.01833157179552,-0.0321600980510848,-0.248302648155654,-0.122282484375616
"306",51,"la","papers",3.71877377241135,-0.104659952257859,0.060113047055701,0.248469173523371,-0.00459810322821987,-0.0106981692176942
"307",52,"fa","rate",-3.62318342435542,0.0995626710810532,-0.152026066462785,-0.0203652389442701,-0.125816096055682,-0.084389557971594
"308",52,"fa","count",0.0555924487370349,0.138357571813474,-0.112741531384985,-0.00667704667579403,-0.110137594623452,-0.0622118647450367
"309",52,"fa","papers",2.29411531433835,-0.193474755050168,0.0217712786032331,0.246784871615767,0.0622189843466853,0.156067511060071
"310",52,"la","rate",-2.92153059983841,0.179196285549335,-0.0577493809983876,-0.0503596192622319,-0.248091551408148,-0.159338737032815
"311",52,"la","count",0.752426381370605,0.180849261414352,-0.0209465512587507,-0.0372590746470592,-0.239106211789595,-0.150844943873736
"312",52,"la","papers",3.72201240179498,-0.121946252076955,0.0733157130393108,0.250206579257663,0.012096259491822,-0.00935014293125319
"313",53,"fa","rate",-3.62377035392944,0.100933572420152,-0.159014457637552,-0.0258709983813669,-0.136325111157896,-0.0819586274038741
"314",53,"fa","count",0.058058815728993,0.145813272098508,-0.112941356276807,-0.0143446623836103,-0.128596310091824,-0.0756554489500009
"315",53,"fa","papers",2.29150863164262,-0.193041123455643,0.026639107645582,0.244521766235658,0.0816244300098228,0.153425945659772
"316",53,"la","rate",-2.92427127179628,0.172345029505612,-0.0628203522520412,-0.0370958818849638,-0.241460900582735,-0.162747890072556
"317",53,"la","count",0.750666621557592,0.171595019255733,-0.0270988090288278,-0.0264862005448446,-0.239098574255972,-0.146998987356236
"318",53,"la","papers",3.72314936894109,-0.117876789422218,0.0727941425820332,0.249234130910033,0.0060121781268969,-0.0167749100795332
"319",54,"fa","rate",-3.62165217092997,0.0958085477093536,-0.156276749021983,-0.025592751869893,-0.124934654421688,-0.0567888350236108
"320",54,"fa","count",0.0615244677223045,0.136097817343915,-0.110852083799482,-0.0147194389445717,-0.106509429700567,-0.0485954653003186
"321",54,"fa","papers",2.2967739921975,-0.193208692935361,0.0230053785005569,0.24531611433947,0.063072967816468,0.159253830239119
"322",54,"la","rate",-2.92783862857966,0.18411246543575,-0.0550138979595945,-0.0434597999631024,-0.266732544015134,-0.157777664579573
"323",54,"la","count",0.740752001396994,0.187359007477277,-0.0163381228607932,-0.0271322849085376,-0.263520081135471,-0.145573693783111
"324",54,"la","papers",3.71939257446628,-0.115025557242848,0.0681318037631833,0.250663667277041,0.000174844403139427,-0.00995976789914862
"325",55,"fa","rate",-3.62660558898627,0.110158039649977,-0.151977887868425,-0.0260338343676594,-0.135305578285408,-0.0743313371945912
"326",55,"fa","count",0.0530574084813831,0.155252247252713,-0.109378702848594,-0.015106355542498,-0.12493354861968,-0.0540642508351755
"327",55,"fa","papers",2.2955281364209,-0.187061276532666,0.0234572252915807,0.243278444473614,0.0638740024460216,0.153670528027073
"328",55,"la","rate",-2.92173284488291,0.184241660649354,-0.0583528011053681,-0.047734730737137,-0.258376940127936,-0.16505429476747
"329",55,"la","count",0.753847418241322,0.176789261351922,-0.0247490055641316,-0.0333439815349079,-0.255749477959412,-0.153355715687817
"330",55,"la","papers",3.71762510224603,-0.117563238883566,0.0699140822313093,0.249308466487022,0.0120535753257387,-0.00888330526163019
"331",56,"fa","rate",-3.63362463964888,0.103738380045232,-0.144703196066868,-0.0208291619510573,-0.124536213901969,-0.0692038356571474
"332",56,"fa","count",0.0501862865829907,0.140499348154507,-0.100588234037746,-0.0110184543826576,-0.114948051764656,-0.0498930281371504
"333",56,"fa","papers",2.29644016447535,-0.190218914533972,0.0271099059613476,0.242081515411926,0.0605684424206278,0.146436183042808
"334",56,"la","rate",-2.92759870923847,0.17489456594288,-0.0630413789952503,-0.0353567896383324,-0.246285002040076,-0.162433790612453
"335",56,"la","count",0.745631694106627,0.177720342770734,-0.023171678991168,-0.0254594515356002,-0.243224162945314,-0.148143662457204
"336",56,"la","papers",3.7172008806712,-0.123325296796486,0.0727572104385819,0.251049491643784,0.00527856947180059,-0.00331665957515565
"337",57,"fa","rate",-3.624016731193,0.10126820985415,-0.152610847040604,-0.0211318785823471,-0.144193513637921,-0.0579364743704835
"338",57,"fa","count",0.0539827900323864,0.145167341620915,-0.108608462143727,-0.0081113647000339,-0.131330193555445,-0.0430303279126769
"339",57,"fa","papers",2.2973906542269,-0.18886918929474,0.0327911385916719,0.242312482957752,0.0694950032224203,0.152164216532503
"340",57,"la","rate",-2.9218782678046,0.178995983931131,-0.0574087758855128,-0.0466126871805222,-0.251429145644052,-0.166396115795555
"341",57,"la","count",0.752700865413001,0.182807519795243,-0.0186561114576446,-0.0364328921750442,-0.254999765564303,-0.154389026236501
"342",57,"la","papers",3.72252302059612,-0.114029635980083,0.0720221697041482,0.250437548536232,-0.00838256554397136,-0.0182508294934338
"343",58,"fa","rate",-3.62590977824008,0.104351638608556,-0.151258905638733,-0.0224415085566002,-0.139089336401194,-0.0524678836566528
"344",58,"fa","count",0.0559597691687087,0.149915527769652,-0.109966222921017,-0.0126049313110295,-0.120088642151817,-0.0447372002352747
"345",58,"fa","papers",2.29492062151975,-0.190247723480643,0.0268152258447863,0.245477064077764,0.0647619664586874,0.154513586122407
"346",58,"la","rate",-2.92425538804517,0.185836573999665,-0.0596544475048281,-0.0421724862158723,-0.265795779256749,-0.157889477309272
"347",58,"la","count",0.745611030654917,0.183589253938566,-0.0241129227495902,-0.0257722826015884,-0.246978948448315,-0.144335269193534
"348",58,"la","papers",3.72422976846768,-0.127485809457012,0.069781024963585,0.248113789704924,0.00988334502235295,0.00394199877414078
"349",59,"fa","rate",-3.62445839848818,0.104500367047253,-0.150608520386449,-0.0257514848682555,-0.131832314888949,-0.0627845282461186
"350",59,"fa","count",0.0527495884248992,0.147211653144001,-0.108313293602753,-0.00810017033349803,-0.114836972230533,-0.0471251771989974
"351",59,"fa","papers",2.30009272663441,-0.194788404405635,0.0252187235497051,0.243517226307872,0.062943504284274,0.147359814937621
"352",59,"la","rate",-2.92224332676501,0.186961165260958,-0.0528532853348407,-0.0557131863054153,-0.240354789059861,-0.149381014740495
"353",59,"la","count",0.744914755374825,0.188581471926071,-0.0149580339024106,-0.0401288049886183,-0.235263477725168,-0.131909441820476
"354",59,"la","papers",3.71557962749621,-0.112635837788876,0.0752246723782106,0.249654440593978,0.0128023535040871,-0.00725485007416497
"355",60,"fa","rate",-3.61735341887985,0.0951446042545459,-0.153246561178855,-0.0272924844661001,-0.152851757033127,-0.0717103633391565
"356",60,"fa","count",0.0644931320549084,0.134242494104431,-0.109650104866926,-0.0133804563310243,-0.140551425312234,-0.0575245980465348
"357",60,"fa","papers",2.29959458136424,-0.194119571075481,0.0270168855975397,0.245345091729917,0.0560149363633689,0.149231303563117
"358",60,"la","rate",-2.93294934004091,0.196635668902666,-0.0486858265585458,-0.0437227171529425,-0.264077176571545,-0.154524490038575
"359",60,"la","count",0.745604955524438,0.196937034590614,-0.0119530137862432,-0.0362924599941092,-0.248593978310687,-0.141091576051061
"360",60,"la","papers",3.72506976555487,-0.129272931864343,0.0623438905063683,0.249478696333819,0.011216460463804,-0.00545542286712431
"361",61,"fa","rate",-3.62796170908217,0.105326583986139,-0.143340910383376,-0.0276501657303755,-0.133597339688523,-0.0767497171528143
"362",61,"fa","count",0.0531983387569135,0.146851957268579,-0.101602230232482,-0.0149715053875305,-0.121223142306278,-0.0580198863385814
"363",61,"fa","papers",2.29881243663872,-0.194627184884744,0.0268130947000518,0.242146069803258,0.0595964867264154,0.154174915624001
"364",61,"la","rate",-2.92957852807264,0.190664271024503,-0.0527742755540153,-0.0428629693269742,-0.259812615907459,-0.150505398377948
"365",61,"la","count",0.739886387209856,0.198321248667145,-0.0126973046227667,-0.0290508325486199,-0.266239502391246,-0.140620780408415
"366",61,"la","papers",3.72247158342764,-0.125434548968756,0.0655316497516449,0.252567021548403,0.0117521443929663,-0.00366413522119022
"367",62,"fa","rate",-3.62756518187263,0.0916774663965429,-0.157381356473577,-0.0204040929919485,-0.148884311182406,-0.0578626145553831
"368",62,"fa","count",0.0525282589749783,0.135129702226276,-0.117568167339403,-0.0067208246728282,-0.125159894150745,-0.039475684180756
"369",62,"fa","papers",2.29860288261848,-0.19304928618803,0.0192903630879274,0.245304390223989,0.0614514171679194,0.147024093951774
"370",62,"la","rate",-2.92774014055241,0.179391660872511,-0.0605564954365535,-0.037442123434589,-0.252430126243433,-0.163666014879376
"371",62,"la","count",0.740329878310095,0.181788993429752,-0.0156955335670186,-0.0259567540058376,-0.239723667868647,-0.147527746074618
"372",62,"la","papers",3.72205832642044,-0.115798152323394,0.0659022299007016,0.248364188492942,0.00336495625366366,-0.0124782618338391
"373",63,"fa","rate",-3.62918638408176,0.11125002448308,-0.150654297945824,-0.0213190138395454,-0.137886761001621,-0.0674755324779872
"374",63,"fa","count",0.0526041504404494,0.149889730047365,-0.108769446030263,-0.00768996283205011,-0.123507956011058,-0.0538946868591878
"375",63,"fa","papers",2.29791020561147,-0.183593575656191,0.0292058843654258,0.240104851201022,0.0553643808716329,0.137058037712313
"376",63,"la","rate",-2.92282236386668,0.190322100628762,-0.0671047554093404,-0.0426016704509864,-0.264569375275666,-0.161422492511898
"377",63,"la","count",0.748078733557315,0.193174644698862,-0.0299197162807665,-0.0308369869052273,-0.252332519381112,-0.144391100931209
"378",63,"la","papers",3.71354893712287,-0.108958588374229,0.0739091020206541,0.252700013873534,0.00527110337928386,-0.00156841130778139
"379",64,"fa","rate",-3.61910265693278,0.0942655187647688,-0.152430905934173,-0.0248851925027552,-0.1464378078849,-0.0772924083341049
"380",64,"fa","count",0.0625522882291913,0.133979933554591,-0.109914557262907,-0.0139797498489272,-0.135313282951625,-0.0562947123646649
"381",64,"fa","papers",2.29995779736694,-0.191270114186039,0.0231023119595064,0.244219065643353,0.0680449163291108,0.147290676976185
"382",64,"la","rate",-2.93308906508235,0.203723907039634,-0.0545606370546258,-0.0473320136454565,-0.246788483345937,-0.153052810837448
"383",64,"la","count",0.742646452996069,0.195908671528248,-0.0249711986053317,-0.034869099414882,-0.248181858078698,-0.133915199725174
"384",64,"la","papers",3.71891988401129,-0.11892751162932,0.0720700834660639,0.248895175176927,0.010893612821907,0.0034568777280342
"385",65,"fa","rate",-3.63707193095715,0.10301664244322,-0.14982853101868,-0.0129644248890301,-0.131965129968631,-0.0554445844318292
"386",65,"fa","count",0.0498743696076381,0.141366177344068,-0.106426917400401,-0.00588596174014007,-0.122778408750089,-0.0482622219290735
"387",65,"fa","papers",2.29714402007131,-0.193917239562004,0.02493597713857,0.244368944889731,0.0700894231681001,0.15022546086462
"388",65,"la","rate",-2.9208962693365,0.18854093209162,-0.0568291711748919,-0.0537568110294268,-0.275339549101721,-0.166779762369443
"389",65,"la","count",0.747070828049627,0.193256776396359,-0.0113281976973888,-0.0363874571994205,-0.255504001124291,-0.158348303415206
"390",65,"la","papers",3.7224835453663,-0.110905391422616,0.0698946886769121,0.246200414041329,-0.00204184547142005,-0.00131348723726973
"391",66,"fa","rate",-3.62651413872808,0.102402234018965,-0.155680266034892,-0.0295351478541326,-0.132998952490821,-0.0527658812909108
"392",66,"fa","count",0.0535078550061979,0.14297794938553,-0.110847027370459,-0.0158028269799819,-0.118889688989294,-0.0357040688722058
"393",66,"fa","papers",2.30130184036014,-0.198065816346064,0.0214043804367448,0.240768899783204,0.0675421791744935,0.157358192201184
"394",66,"la","rate",-2.92408301255326,0.197752826964256,-0.0529971228003743,-0.0531693981452017,-0.242147246864097,-0.165198312902429
"395",66,"la","count",0.746325015482146,0.197216773952679,-0.00934096850842627,-0.0400358608658184,-0.230512720823339,-0.150783235101577
"396",66,"la","papers",3.71644414381579,-0.116474155236542,0.0762704205229728,0.251856823269272,-0.0149861079828317,-0.00327363989987872
"397",67,"fa","rate",-3.62157114904964,0.0942674182314576,-0.159863623564925,-0.022509319696909,-0.124713265017911,-0.0846821795765442
"398",67,"fa","count",0.0616874506533431,0.131377770167493,-0.117268019253667,-0.010790269614107,-0.119093406159073,-0.0709179136992485
"399",67,"fa","papers",2.29858840678013,-0.198552645465484,0.0258611372183146,0.24566118255764,0.0561032066048761,0.150851751660084
"400",67,"la","rate",-2.92494035917954,0.179392797803382,-0.0695793715696652,-0.0385208443592625,-0.25845313645494,-0.146944540399089
"401",67,"la","count",0.74628821420116,0.181994253205973,-0.0320100099887219,-0.0253149072977903,-0.261606362942222,-0.12756165881415
"402",67,"la","papers",3.72077853968334,-0.113951557612207,0.0721595751322924,0.245908147584316,0.0126608539018383,-0.0124215201391132
"403",68,"fa","rate",-3.62963563120675,0.101314211537533,-0.153616424841954,-0.0205574889029858,-0.1318896683497,-0.0670510728708687
"404",68,"fa","count",0.0538240958990683,0.139333377497257,-0.109725308994835,-0.0080576983215742,-0.126335701664566,-0.0539290029120563
"405",68,"fa","papers",2.29714453842488,-0.189603243287885,0.0255153244079901,0.23863022753943,0.0716686275321696,0.159283491319665
"406",68,"la","rate",-2.93502121585794,0.191993343013221,-0.0707314966989146,-0.0341336754736276,-0.25799976343213,-0.147017771710337
"407",68,"la","count",0.73154534890861,0.198348704983685,-0.0230698016128547,-0.020199893789109,-0.254303488568366,-0.133858619662002
"408",68,"la","papers",3.72155065987391,-0.121278775925169,0.0627964884458711,0.250615488874729,0.00975094756527917,-0.00945527804590655
"409",69,"fa","rate",-3.62709816805928,0.0903455982356216,-0.154459864903929,-0.0196674672416796,-0.131003184043694,-0.0607668439290241
"410",69,"fa","count",0.0542294885690843,0.133044007025129,-0.111132446181811,-0.0101663354339621,-0.117967521120386,-0.0448911587859712
"411",69,"fa","papers",2.29346207766225,-0.183774832948529,0.0253929022410573,0.242119135020614,0.0672524965310295,0.156396657200619
"412",69,"la","rate",-2.90780358210835,0.179062845240675,-0.0601915502744148,-0.0544101599460449,-0.249153959580383,-0.167302652650729
"413",69,"la","count",0.756645250666604,0.183202468120588,-0.0215877528483573,-0.0359811549533935,-0.23756198854708,-0.153322017407532
"414",69,"la","papers",3.71440012637388,-0.111060969479079,0.0740052785615352,0.251892153895127,0.00833150592246005,-0.0067384089995336
"415",70,"fa","rate",-3.62403951138747,0.099186621721647,-0.145346366310678,-0.026417500628799,-0.147886645398518,-0.048664476476026
"416",70,"fa","count",0.0565095230689961,0.139653392538154,-0.101247126274877,-0.0107559801658772,-0.129960914665578,-0.0435741046783807
"417",70,"fa","papers",2.30147264220909,-0.188608858468747,0.0230126940820222,0.242555639900191,0.0605999938128323,0.150362740807033
"418",70,"la","rate",-2.92143679977805,0.187174838780683,-0.0643590557977513,-0.0437282525750534,-0.257388832637868,-0.176005910948866
"419",70,"la","count",0.754250800626814,0.182217770784666,-0.0310538039265925,-0.0339049027575759,-0.239837400844831,-0.156986794985958
"420",70,"la","papers",3.7168883536876,-0.117537392467643,0.0787953991120072,0.253686004851498,-0.0008976976604152,-0.0124476243128149
"421",71,"fa","rate",-3.62810325825499,0.100381368949847,-0.15031052162597,-0.0242645910559166,-0.141148159877786,-0.0673810138917224
"422",71,"fa","count",0.0562101224756225,0.137756958454628,-0.110986714218575,-0.00721137155192939,-0.132809611632677,-0.0585696508516817
"423",71,"fa","papers",2.29516374476174,-0.200258306608819,0.0274054377918028,0.244799718559861,0.0686965686973555,0.153514194351795
"424",71,"la","rate",-2.92706447594013,0.191068800363342,-0.0514940939352689,-0.0543737630176582,-0.253941226403698,-0.155553801072767
"425",71,"la","count",0.74787702871793,0.188856919402238,-0.0142627210761124,-0.0437581910661892,-0.24925920782626,-0.134144821240707
"426",71,"la","papers",3.71986918133838,-0.104758805138385,0.0799467923419412,0.247731223313299,-0.00131409575216014,-0.0239654075081146
